"","Kod","Nazwa","Miasta...wieś","Płeć","Przyczyny.zgonów","Rok","Wartosc","Jednostka.miary","Atrybut","X"
"48551",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2016,27.8,"-",NA,NA
"48552",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2017,34.4,"-",NA,NA
"48553",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2018,33.7,"-",NA,NA
"48554",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","cukrzyca",2015,24.9,"-",NA,NA
"48555",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","cukrzyca",2016,27.1,"-",NA,NA
"48556",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","cukrzyca",2017,32.8,"-",NA,NA
"48557",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","cukrzyca",2018,32.5,"-",NA,NA
"48558",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","zaburzenia psychiczne i zaburzenia zachowania",2015,17,"-",NA,NA
"48559",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","zaburzenia psychiczne i zaburzenia zachowania",2016,22.7,"-",NA,NA
"48560",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","zaburzenia psychiczne i zaburzenia zachowania",2017,22.9,"-",NA,NA
"48561",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","zaburzenia psychiczne i zaburzenia zachowania",2018,17.6,"-",NA,NA
"48562",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroby układu nerwowego i narządów zmysłów",2015,23.4,"-",NA,NA
"48563",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroby układu nerwowego i narządów zmysłów",2016,20.4,"-",NA,NA
"48564",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroby układu nerwowego i narządów zmysłów",2017,21,"-",NA,NA
"48565",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroby układu nerwowego i narządów zmysłów",2018,22.6,"-",NA,NA
"48566",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroba Alzheimera",2015,8.6,"-",NA,NA
"48567",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroba Alzheimera",2016,7.7,"-",NA,NA
"48568",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroba Alzheimera",2017,8.6,"-",NA,NA
"48569",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroba Alzheimera",2018,8,"-",NA,NA
"48570",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroby układu krążenia",2015,375.6,"-",NA,NA
"48571",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroby układu krążenia",2016,360.1,"-",NA,NA
"48572",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroby układu krążenia",2017,388.6,"-",NA,NA
"48573",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroby układu krążenia",2018,377.1,"-",NA,NA
"48574",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroba nadciśnieniowa",2015,6.3,"-",NA,NA
"48575",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroba nadciśnieniowa",2016,7.7,"-",NA,NA
"48576",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroba nadciśnieniowa",2017,12.5,"-",NA,NA
"48577",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroba nadciśnieniowa",2018,14,"-",NA,NA
"48578",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroba niedokrwienna serca",2015,69.7,"-",NA,NA
"48579",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroba niedokrwienna serca",2016,83.2,"-",NA,NA
"48580",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroba niedokrwienna serca",2017,100.6,"-",NA,NA
"48581",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroba niedokrwienna serca",2018,92.8,"-",NA,NA
"48582",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","ostry zawał serca",2015,34,"-",NA,NA
"48583",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","ostry zawał serca",2016,31,"-",NA,NA
"48584",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","ostry zawał serca",2017,35,"-",NA,NA
"48585",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","ostry zawał serca",2018,37,"-",NA,NA
"48586",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroby naczyń mózgowych",2015,53.3,"-",NA,NA
"48587",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroby naczyń mózgowych",2016,58.8,"-",NA,NA
"48588",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroby naczyń mózgowych",2017,71.2,"-",NA,NA
"48589",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroby naczyń mózgowych",2018,79.5,"-",NA,NA
"48590",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","miażdżyca",2015,77.4,"-",NA,NA
"48591",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","miażdżyca",2016,77.9,"-",NA,NA
"48592",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","miażdżyca",2017,90.9,"-",NA,NA
"48593",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","miażdżyca",2018,79.8,"-",NA,NA
"48594",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroby układu oddechowego",2015,61.4,"-",NA,NA
"48595",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroby układu oddechowego",2016,62.6,"-",NA,NA
"48596",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroby układu oddechowego",2017,71.7,"-",NA,NA
"48597",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroby układu oddechowego",2018,80.5,"-",NA,NA
"48598",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroby układu trawiennego",2015,40.3,"-",NA,NA
"48599",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroby układu trawiennego",2016,47,"-",NA,NA
"48600",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroby układu trawiennego",2017,47.4,"-",NA,NA
"48601",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroby układu trawiennego",2018,52.1,"-",NA,NA
"48602",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","zwłóknienie i marskość wątroby",2015,0,"-",NA,NA
"48603",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","zwłóknienie i marskość wątroby",2016,0.3,"-",NA,NA
"48604",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","zwłóknienie i marskość wątroby",2017,0.3,"-",NA,NA
"48605",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","zwłóknienie i marskość wątroby",2018,0.3,"-",NA,NA
"48606",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroby układu moczowo-płciowego",2015,4.3,"-",NA,NA
"48607",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroby układu moczowo-płciowego",2016,5.6,"-",NA,NA
"48608",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroby układu moczowo-płciowego",2017,6.1,"-",NA,NA
"48609",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","choroby układu moczowo-płciowego",2018,6.3,"-",NA,NA
"48610",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","ciąża, poród i połóg",2015,0,"-",NA,NA
"48611",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","ciąża, poród i połóg",2016,0,"-",NA,NA
"48612",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","ciąża, poród i połóg",2017,0.1,"-",NA,NA
"48613",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","ciąża, poród i połóg",2018,0,"-",NA,NA
"48614",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","stany rozpoczynające się w okresie okołoporodowym",2015,1.4,"-",NA,NA
"48615",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","stany rozpoczynające się w okresie okołoporodowym",2016,3.1,"-",NA,NA
"48616",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","stany rozpoczynające się w okresie okołoporodowym",2017,2,"-",NA,NA
"48617",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","stany rozpoczynające się w okresie okołoporodowym",2018,2,"-",NA,NA
"48618",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","wady rozwojowe wrodzone, zniekształcenia i aberracje chromosomowe",2015,2.4,"-",NA,NA
"48619",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","wady rozwojowe wrodzone, zniekształcenia i aberracje chromosomowe",2016,1.8,"-",NA,NA
"48620",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","wady rozwojowe wrodzone, zniekształcenia i aberracje chromosomowe",2017,2.7,"-",NA,NA
"48621",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","wady rozwojowe wrodzone, zniekształcenia i aberracje chromosomowe",2018,3,"-",NA,NA
"48622",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","objawy, cechy chorobowe i nieprawidłowe wyniki badań klinicznych i laboratoryjnych",2015,66.3,"-",NA,NA
"48623",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","objawy, cechy chorobowe i nieprawidłowe wyniki badań klinicznych i laboratoryjnych",2016,78.3,"-",NA,NA
"48624",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","objawy, cechy chorobowe i nieprawidłowe wyniki badań klinicznych i laboratoryjnych",2017,76.5,"-",NA,NA
"48625",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","objawy, cechy chorobowe i nieprawidłowe wyniki badań klinicznych i laboratoryjnych",2018,95.8,"-",NA,NA
"48626",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","zewnętrzne przyczyny zgonu",2015,56.4,"-",NA,NA
"48627",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","zewnętrzne przyczyny zgonu",2016,59.3,"-",NA,NA
"48628",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","zewnętrzne przyczyny zgonu",2017,56,"-",NA,NA
"48629",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","zewnętrzne przyczyny zgonu",2018,64.3,"-",NA,NA
"48630",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","wypadki komunikacyjne",2015,10.9,"-",NA,NA
"48631",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","wypadki komunikacyjne",2016,13.9,"-",NA,NA
"48632",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","wypadki komunikacyjne",2017,10.1,"-",NA,NA
"48633",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","wypadki komunikacyjne",2018,12.1,"-",NA,NA
"48634",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","samobójstwa",2015,13,"-",NA,NA
"48635",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","samobójstwa",2016,14.7,"-",NA,NA
"48636",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","samobójstwa",2017,14.9,"-",NA,NA
"48637",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","ogółem","samobójstwa",2018,13.5,"-",NA,NA
"48638",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","ogółem",2015,1056.1,"-",NA,NA
"48639",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","ogółem",2016,1076.7,"-",NA,NA
"48640",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","ogółem",2017,1084.4,"-",NA,NA
"48641",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","ogółem",2018,1146.7,"-",NA,NA
"48642",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby zakaźne i pasożytnicze",2015,6.7,"-",NA,NA
"48643",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby zakaźne i pasożytnicze",2016,5.8,"-",NA,NA
"48644",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby zakaźne i pasożytnicze",2017,5.6,"-",NA,NA
"48645",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby zakaźne i pasożytnicze",2018,7,"-",NA,NA
"48646",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","gruźlica",2015,2.8,"-",NA,NA
"48647",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","gruźlica",2016,2.4,"-",NA,NA
"48648",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","gruźlica",2017,1.4,"-",NA,NA
"48649",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","gruźlica",2018,2.6,"-",NA,NA
"48650",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwory",2015,326.2,"-",NA,NA
"48651",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwory",2016,326.5,"-",NA,NA
"48652",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwory",2017,305.4,"-",NA,NA
"48653",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwory",2018,322.2,"-",NA,NA
"48654",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwory złośliwe",2015,307.5,"-",NA,NA
"48655",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwory złośliwe",2016,303.4,"-",NA,NA
"48656",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwory złośliwe",2017,279.7,"-",NA,NA
"48657",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwory złośliwe",2018,292.8,"-",NA,NA
"48658",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwór złośliwy żołądka",2015,18.7,"-",NA,NA
"48659",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwór złośliwy żołądka",2016,21.2,"-",NA,NA
"48660",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwór złośliwy żołądka",2017,18.9,"-",NA,NA
"48661",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwór złośliwy żołądka",2018,17.6,"-",NA,NA
"48662",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwór złośliwy trzustki",2015,14,"-",NA,NA
"48663",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwór złośliwy trzustki",2016,13.1,"-",NA,NA
"48664",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwór złośliwy trzustki",2017,11.5,"-",NA,NA
"48665",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwór złośliwy trzustki",2018,13,"-",NA,NA
"48666",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwór złośliwy tchawicy, oskrzela i płuca",2015,100.1,"-",NA,NA
"48667",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwór złośliwy tchawicy, oskrzela i płuca",2016,100.3,"-",NA,NA
"48668",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwór złośliwy tchawicy, oskrzela i płuca",2017,83.9,"-",NA,NA
"48669",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwór złośliwy tchawicy, oskrzela i płuca",2018,89.7,"-",NA,NA
"48670",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwór złośliwy sutka",2015,0.3,"-",NA,NA
"48671",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwór złośliwy sutka",2016,0.6,"-",NA,NA
"48672",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwór złośliwy sutka",2017,0.1,"-",NA,NA
"48673",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwór złośliwy sutka",2018,0.3,"-",NA,NA
"48674",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwór złośliwy szyjki macicy",2015,0,"-",NA,NA
"48675",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwór złośliwy szyjki macicy",2016,0,"-",NA,NA
"48676",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwór złośliwy szyjki macicy",2017,0,"-",NA,NA
"48677",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwór złośliwy szyjki macicy",2018,0,"-",NA,NA
"48678",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwór złośliwy gruczołu krokowego",2015,29.2,"-",NA,NA
"48679",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwór złośliwy gruczołu krokowego",2016,30.3,"-",NA,NA
"48680",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwór złośliwy gruczołu krokowego",2017,27.6,"-",NA,NA
"48681",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","nowotwór złośliwy gruczołu krokowego",2018,29.4,"-",NA,NA
"48682",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","białaczka",2015,8.4,"-",NA,NA
"48683",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","białaczka",2016,8.1,"-",NA,NA
"48684",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","białaczka",2017,8,"-",NA,NA
"48685",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","białaczka",2018,9.6,"-",NA,NA
"48686",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2015,21.1,"-",NA,NA
"48687",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2016,24.3,"-",NA,NA
"48688",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2017,29.5,"-",NA,NA
"48689",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2018,29.6,"-",NA,NA
"48690",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","cukrzyca",2015,20.3,"-",NA,NA
"48691",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","cukrzyca",2016,23.7,"-",NA,NA
"48692",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","cukrzyca",2017,28.6,"-",NA,NA
"48693",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","cukrzyca",2018,28.4,"-",NA,NA
"48694",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","zaburzenia psychiczne i zaburzenia zachowania",2015,23.4,"-",NA,NA
"48695",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","zaburzenia psychiczne i zaburzenia zachowania",2016,30.4,"-",NA,NA
"48696",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","zaburzenia psychiczne i zaburzenia zachowania",2017,32.2,"-",NA,NA
"48697",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","zaburzenia psychiczne i zaburzenia zachowania",2018,23.9,"-",NA,NA
"48698",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby układu nerwowego i narządów zmysłów",2015,20.1,"-",NA,NA
"48699",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby układu nerwowego i narządów zmysłów",2016,19.5,"-",NA,NA
"48700",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby układu nerwowego i narządów zmysłów",2017,18.8,"-",NA,NA
"48701",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby układu nerwowego i narządów zmysłów",2018,19.4,"-",NA,NA
"48702",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroba Alzheimera",2015,5,"-",NA,NA
"48703",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroba Alzheimera",2016,5.1,"-",NA,NA
"48704",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroba Alzheimera",2017,5.8,"-",NA,NA
"48705",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroba Alzheimera",2018,3.6,"-",NA,NA
"48706",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby układu krążenia",2015,355.6,"-",NA,NA
"48707",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby układu krążenia",2016,349.2,"-",NA,NA
"48708",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby układu krążenia",2017,372.9,"-",NA,NA
"48709",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby układu krążenia",2018,365.9,"-",NA,NA
"48710",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroba nadciśnieniowa",2015,5.4,"-",NA,NA
"48711",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroba nadciśnieniowa",2016,7.1,"-",NA,NA
"48712",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroba nadciśnieniowa",2017,12.1,"-",NA,NA
"48713",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroba nadciśnieniowa",2018,10.4,"-",NA,NA
"48714",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroba niedokrwienna serca",2015,77,"-",NA,NA
"48715",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroba niedokrwienna serca",2016,97.9,"-",NA,NA
"48716",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroba niedokrwienna serca",2017,117.6,"-",NA,NA
"48717",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroba niedokrwienna serca",2018,114.3,"-",NA,NA
"48718",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","ostry zawał serca",2015,40.1,"-",NA,NA
"48719",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","ostry zawał serca",2016,40.8,"-",NA,NA
"48720",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","ostry zawał serca",2017,39.9,"-",NA,NA
"48721",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","ostry zawał serca",2018,45.3,"-",NA,NA
"48722",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby naczyń mózgowych",2015,52.3,"-",NA,NA
"48723",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby naczyń mózgowych",2016,52.6,"-",NA,NA
"48724",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby naczyń mózgowych",2017,65.6,"-",NA,NA
"48725",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby naczyń mózgowych",2018,71.3,"-",NA,NA
"48726",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","miażdżyca",2015,53.8,"-",NA,NA
"48727",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","miażdżyca",2016,55.8,"-",NA,NA
"48728",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","miażdżyca",2017,65.5,"-",NA,NA
"48729",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","miażdżyca",2018,62.1,"-",NA,NA
"48730",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby układu oddechowego",2015,70.5,"-",NA,NA
"48731",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby układu oddechowego",2016,72.2,"-",NA,NA
"48732",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby układu oddechowego",2017,79.2,"-",NA,NA
"48733",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby układu oddechowego",2018,92.4,"-",NA,NA
"48734",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby układu trawiennego",2015,47.7,"-",NA,NA
"48735",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby układu trawiennego",2016,56.8,"-",NA,NA
"48736",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby układu trawiennego",2017,59.4,"-",NA,NA
"48737",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby układu trawiennego",2018,66.1,"-",NA,NA
"48738",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","zwłóknienie i marskość wątroby",2015,0,"-",NA,NA
"48739",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","zwłóknienie i marskość wątroby",2016,0.6,"-",NA,NA
"48740",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","zwłóknienie i marskość wątroby",2017,0.3,"-",NA,NA
"48741",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","zwłóknienie i marskość wątroby",2018,0.6,"-",NA,NA
"48742",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby układu moczowo-płciowego",2015,3.3,"-",NA,NA
"48743",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby układu moczowo-płciowego",2016,3.7,"-",NA,NA
"48744",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby układu moczowo-płciowego",2017,5.8,"-",NA,NA
"48745",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","choroby układu moczowo-płciowego",2018,5.6,"-",NA,NA
"48746",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","ciąża, poród i połóg",2015,0,"-",NA,NA
"48747",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","ciąża, poród i połóg",2016,0,"-",NA,NA
"48748",2800000,"WARMIŃSKO-MAZURSKIE","ogółem","mężczyźni","ciąża, poród i połóg",2017,0,"-",NA,NA
